title,date,quote_text,status,url
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24",...temos a Venezuela [que recomenda o uso da hidroxicloroquina contra Covid-19],VERDADEIRO,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
As checagens do debate da TV Cultura com os candidatos à Prefeitura de São Paulo,"12 de novembro de 2020, 19h00","
",FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-cultura-com-os-candidatos-prefeitura-de-sao-paulo/
As checagens do debate da TV Cultura com os candidatos à Prefeitura de São Paulo,"12 de novembro de 2020, 19h00","
",FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-cultura-com-os-candidatos-prefeitura-de-sao-paulo/
As checagens do debate da TV Cultura com os candidatos à Prefeitura de São Paulo,"12 de novembro de 2020, 19h00","
",FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-cultura-com-os-candidatos-prefeitura-de-sao-paulo/
As checagens do debate da TV Cultura com os candidatos à Prefeitura de São Paulo,"12 de novembro de 2020, 19h00","
",FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-cultura-com-os-candidatos-prefeitura-de-sao-paulo/
As checagens do debate da TV Cultura com os candidatos à Prefeitura de São Paulo,"12 de novembro de 2020, 19h00","
",FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-cultura-com-os-candidatos-prefeitura-de-sao-paulo/
As checagens do debate da TV Cultura com os candidatos à Prefeitura de São Paulo,"12 de novembro de 2020, 19h00","
",FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-cultura-com-os-candidatos-prefeitura-de-sao-paulo/
As checagens do debate da TV Cultura com os candidatos à Prefeitura de São Paulo,"12 de novembro de 2020, 19h00","
",FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-cultura-com-os-candidatos-prefeitura-de-sao-paulo/
As checagens do debate da TV Cultura com os candidatos à Prefeitura de São Paulo,"12 de novembro de 2020, 19h00","
",FALSO,https://www.aosfatos.org/noticias/checagens-do-debate-da-tv-cultura-com-os-candidatos-prefeitura-de-sao-paulo/
Osmar Terra mente à CPI ao falar de imunidade de rebanho e decisões do STF,"22 de junho de 2021, 12h09",A Suécia é um dos países com mais de 10 milhões de habitantes que menos mortes teve.,FALSO,https://www.aosfatos.org/noticias/osmar-terra-mente-cpi-ao-falar-de-imunidade-de-rebanho-e-decisoes-do-stf/
Osmar Terra mente à CPI ao falar de imunidade de rebanho e decisões do STF,"22 de junho de 2021, 12h09","No Rio de Janeiro, no início de junho [de 2020], não tinha ninguém nos postos de saúde nem nos hospitais com Covid; depois começou a subir de novo.",FALSO,https://www.aosfatos.org/noticias/osmar-terra-mente-cpi-ao-falar-de-imunidade-de-rebanho-e-decisoes-do-stf/
Osmar Terra mente à CPI ao falar de imunidade de rebanho e decisões do STF,"22 de junho de 2021, 12h09",Eu nunca desdenhei a vacina [contra Covid-19].,FALSO,https://www.aosfatos.org/noticias/osmar-terra-mente-cpi-ao-falar-de-imunidade-de-rebanho-e-decisoes-do-stf/
Osmar Terra mente à CPI ao falar de imunidade de rebanho e decisões do STF,"22 de junho de 2021, 12h09","O surgimento de novas variantes, que não tinha acontecido nas outras pandemias.",FALSO,https://www.aosfatos.org/noticias/osmar-terra-mente-cpi-ao-falar-de-imunidade-de-rebanho-e-decisoes-do-stf/
Osmar Terra mente à CPI ao falar de imunidade de rebanho e decisões do STF,"22 de junho de 2021, 12h09","A proposta do Imperial College, que fez essa previsão apocalíptica de que iriam morrer 40 milhões, 50 milhões, e que iria ser pior que a gripe espanhola, foi a supressão. O que é a supressão? A supressão é trancar todo mundo em casa por 18 meses – eu tenho os textos do Imperial College – até encontrar a vacina.",EXAGERADO,https://www.aosfatos.org/noticias/osmar-terra-mente-cpi-ao-falar-de-imunidade-de-rebanho-e-decisoes-do-stf/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","
",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","
",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","
",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","
",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","
",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Checamos o debate da Band com Paes e Crivella,"19 de novembro de 2020, 14h30","
",FALSO,https://www.aosfatos.org/noticias/checamos-o-debate-da-band-com-paes-e-crivella/
Checamos o debate da Band com Covas e Boulos,"19 de novembro de 2020, 14h37","
",FALSO,https://www.aosfatos.org/noticias/checamos-o-debate-da-band-com-covas-e-boulos/
Checamos o debate da Band com Covas e Boulos,"19 de novembro de 2020, 14h37","
",FALSO,https://www.aosfatos.org/noticias/checamos-o-debate-da-band-com-covas-e-boulos/
Checamos as declarações de Covas e Boulos no Roda Viva,"23 de novembro de 2020, 21h28","
",FALSO,https://www.aosfatos.org/noticias/checamos-declaracoes-de-covas-e-boulos-no-roda-viva/
Checamos as declarações de Covas e Boulos no Roda Viva,"23 de novembro de 2020, 21h28","
",FALSO,https://www.aosfatos.org/noticias/checamos-declaracoes-de-covas-e-boulos-no-roda-viva/
Checamos o debate da TV Globo com Paes e Crivella,"27 de novembro de 2020, 14h39","
",FALSO,https://www.aosfatos.org/noticias/checamos-o-debate-da-globo-com-paes-e-crivella/
Checamos o debate da TV Globo com Paes e Crivella,"27 de novembro de 2020, 14h39","
",FALSO,https://www.aosfatos.org/noticias/checamos-o-debate-da-globo-com-paes-e-crivella/
Checamos o debate da TV Globo com Paes e Crivella,"27 de novembro de 2020, 14h39","
",FALSO,https://www.aosfatos.org/noticias/checamos-o-debate-da-globo-com-paes-e-crivella/
Checamos o debate da TV Globo com Paes e Crivella,"27 de novembro de 2020, 14h39","
",FALSO,https://www.aosfatos.org/noticias/checamos-o-debate-da-globo-com-paes-e-crivella/
Checamos o debate da TV Globo com Paes e Crivella,"27 de novembro de 2020, 14h39","
",FALSO,https://www.aosfatos.org/noticias/checamos-o-debate-da-globo-com-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Checamos o que disse Lula em discurso após decisão que anulou suas condenações,"10 de março de 2021, 15h52","Em 2008, a indústria automobilística vendia 4 milhões de carros, hoje, 13 anos depois, vende 2 milhões.",FALSO,https://www.aosfatos.org/noticias/checamos-o-que-disse-lula-em-discurso-apos-decisao-que-anulou-suas-condenacoes/
Checamos o que disse Lula em discurso após decisão que anulou suas condenações,"10 de março de 2021, 15h52","Esse dia chegou com o voto do Fachin, de reconhecer que nunca teve crime cometido por mim, de reconhecer que nunca teve envolvimento meu com a Petrobras.",FALSO,https://www.aosfatos.org/noticias/checamos-o-que-disse-lula-em-discurso-apos-decisao-que-anulou-suas-condenacoes/
Checamos o que disse Lula em discurso após decisão que anulou suas condenações,"10 de março de 2021, 15h52",A gente fez as nossas refinarias serem padrão mundial e a gente agora tá importando gasolina dos EUA e óleo diesel dos EUA. Não tem lógica.,FALSO,https://www.aosfatos.org/noticias/checamos-o-que-disse-lula-em-discurso-apos-decisao-que-anulou-suas-condenacoes/
Checamos o que disse Lula em discurso após decisão que anulou suas condenações,"10 de março de 2021, 15h52",Não tinha avião presidencial. Decidi comprar um avião.,FALSO,https://www.aosfatos.org/noticias/checamos-o-que-disse-lula-em-discurso-apos-decisao-que-anulou-suas-condenacoes/
Checamos o que disse Lula em discurso após decisão que anulou suas condenações,"10 de março de 2021, 15h52",Nunca teve um presidente que investisse no Exército como eu investi.,FALSO,https://www.aosfatos.org/noticias/checamos-o-que-disse-lula-em-discurso-apos-decisao-que-anulou-suas-condenacoes/
Checamos o que disse Lula em discurso após decisão que anulou suas condenações,"10 de março de 2021, 15h52",Eu fui proibido de visitar meu irmão dentro de um caixão.,VERDADEIRO,https://www.aosfatos.org/noticias/checamos-o-que-disse-lula-em-discurso-apos-decisao-que-anulou-suas-condenacoes/
Checamos o que disse Lula em discurso após decisão que anulou suas condenações,"10 de março de 2021, 15h52","No nosso governo, a Petrobras se tornou a quarta maior empresa de energia do mundo.",VERDADEIRO,https://www.aosfatos.org/noticias/checamos-o-que-disse-lula-em-discurso-apos-decisao-que-anulou-suas-condenacoes/
Checamos o que disse Lula em discurso após decisão que anulou suas condenações,"10 de março de 2021, 15h52","Eu era presidente da República, a gente vacinou 83 milhões de brasileiros [contra H1N1] em três meses.",VERDADEIRO,https://www.aosfatos.org/noticias/checamos-o-que-disse-lula-em-discurso-apos-decisao-que-anulou-suas-condenacoes/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07","
",FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07","
",FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07",A estratégia de testagem [de Covid-19] foi um dos pilares do combate à pandemia.,FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07",Eu não recomendei o uso da cloroquina nenhuma vez.,FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07","A distribuição de cloroquina [para povos indígenas] é normal para malária, não para Covid-19. Nós não fazíamos distribuição.",FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07","O aplicativo [TrateCov] (...) nunca entrou em operação, ele foi apenas apresentado o protótipo em desenvolvimento e foi copiado por alguém.",FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07","Então, nós usávamos as posições da OMS [sobre distanciamento social] para amparar nosso processo decisório.",FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07","A decisão do STF em abril de 2020 limitou ainda mais a atuação do governo federal nessas ações [de saúde no combate à pandemia]. Assim, não há possibilidade do Ministério da Saúde interferir na execução das ações sem usurpar as competências dos estados e municípios.",FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37","O tratamento [com a hidroxicloroquina] é no início da doença, na fase de replicação viral.",FALSO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37","Nós tivemos a publicação de um trabalho que foi originado de Manaus, onde 22 pacientes foram a óbito por doses tóxicas da cloroquina",FALSO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37","E esse estudo de Manaus chama a atenção, porque ele só obteve parecer do Comitê de Ética em Pesquisa depois do estudo pronto.",FALSO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37",Ele não foi colocado no ar [o TrateCov]. Foi apresentada uma versão prototípica dele.,FALSO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37","Hoje, nós já temos bastante evidência mostrando a eficácia da hidroxicloroquina, da ivermectina, da cloroquina, da colchicina.",FALSO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37","O que foi feito foi uma extração indevida [de dados da plataforma TrateCov] na madrugada do dia 20, por um jornalista.",FALSO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37","A própria Organização Mundial de Saúde, que recomendou o lockdown, hoje diz que ele pode ser responsável pela fome e pela miséria.",EXAGERADO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37","Ao longo da sua existência, a OMS já fez recomendações que são condenáveis, como, por exemplo, que mulheres portadoras de HIV amamentem seus filhos, sabendo do risco de transmissão...",IMPRECISO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
"Em vídeo que motivou sua prisão, Daniel Silveira ataca STF com informações falsas","17 de fevereiro de 2021, 18h30","Você [ministro do STF Luiz Edson Fachin] era militante lá do PT, partido comunista. Você era da aliança comunista do Brasil.",FALSO,https://www.aosfatos.org/noticias/em-video-que-motivou-sua-prisao-daniel-silveira-ataca-stf-com-informacoes-falsas/
"Forças Armadas não pacificaram o país após golpe militar, como afirma ministro da Defesa","31 de março de 2021, 14h43","As Forças Armadas acabaram assumindo a responsabilidade de pacificar o País, enfrentando os desgastes para reorganizá-lo e garantir as liberdades democráticas que hoje desfrutamos.",FALSO,https://www.aosfatos.org/noticias/forcas-armadas-nao-pacificaram-o-pais-apos-golpe-militar-como-afirma-ministro-da-defesa/
Citados em relatório da CPI da Covid-19 deram ao menos 85 declarações enganosas à comissão,"20 de outubro de 2021, 16h23",Não tem nenhum trabalho científico publicado mostrando que quarentena e isolamento funcionam - ,FALSO,https://www.aosfatos.org/noticias/citados-em-relatorio-da-cpi-da-covid-19-deram-ao-menos-85-declaracoes-enganosas-a-comissao/
Citados em relatório da CPI da Covid-19 deram ao menos 85 declarações enganosas à comissão,"20 de outubro de 2021, 16h23",Nunca neguei ou duvidei da doença [Covid-19] - ,EXAGERADO,https://www.aosfatos.org/noticias/citados-em-relatorio-da-cpi-da-covid-19-deram-ao-menos-85-declaracoes-enganosas-a-comissao/
Citados em relatório da CPI da Covid-19 deram ao menos 85 declarações enganosas à comissão,"20 de outubro de 2021, 16h23",....elas [vacinas contra Covid-19] ainda hoje se encontram em estágio experimental… - ,FALSO,https://www.aosfatos.org/noticias/citados-em-relatorio-da-cpi-da-covid-19-deram-ao-menos-85-declaracoes-enganosas-a-comissao/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21","Quando eu cheguei na Presidência da República, a inflação estava 12%, e o desemprego estava 12%.",VERDADEIRO,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
"Em reunião ministerial, Bolsonaro falseia dado de desemprego e se contradiz sobre interferência no governo","22 de maio de 2020, 21h46","
",FALSO,https://www.aosfatos.org/noticias/em-reuniao-ministerial-bolsonaro-falseia-dado-de-desemprego-e-se-contradiz-sobre-interferencia-no-governo/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","
",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
Ações do governo sobre 'tratamento precoce' e transparência contradizem Pazuello na CPI,"20 de maio de 2021, 13h29",Nunca foi escondido [o número de óbitos de Covid-19].,FALSO,https://www.aosfatos.org/noticias/acoes-do-governo-sobre-tratamento-precoce-e-transparencia-contradizem-pazuello-na-cpi/
Ações do governo sobre 'tratamento precoce' e transparência contradizem Pazuello na CPI,"20 de maio de 2021, 13h29","As medidas de isolamento não são, também, da mesma forma que outros medicamentos, outras ações, não são cientificamente comprovadas.",FALSO,https://www.aosfatos.org/noticias/acoes-do-governo-sobre-tratamento-precoce-e-transparencia-contradizem-pazuello-na-cpi/
Ações do governo sobre 'tratamento precoce' e transparência contradizem Pazuello na CPI,"20 de maio de 2021, 13h29",Só que nós não podíamos comprar [a vacina da Pfizer] sem a autorização da lei.,FALSO,https://www.aosfatos.org/noticias/acoes-do-governo-sobre-tratamento-precoce-e-transparencia-contradizem-pazuello-na-cpi/
Ações do governo sobre 'tratamento precoce' e transparência contradizem Pazuello na CPI,"20 de maio de 2021, 13h29","Com relação ao uso de máscaras, nós tivemos vaivém do uso de máscaras durante o ano todo. Da própria OMS.",FALSO,https://www.aosfatos.org/noticias/acoes-do-governo-sobre-tratamento-precoce-e-transparencia-contradizem-pazuello-na-cpi/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","
",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","Na primeira campanha, o apresentador Otávio Mesquita, já em fevereiro, já falava de distanciamento e já falava de álcool [como medida de prevenção à Covid-19].",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","
",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","Quando eu fui vítima da Covid, não se falava em ficar 7 dias, 14 dias. Eu fiquei 26 dias até ter o teste negativado.",FALSO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Wajngarten se defende na CPI da Covid com informações falsas sobre vacina e distanciamento,"12 de maio de 2021, 13h20","
",CONTRADITÓRIO,https://www.aosfatos.org/noticias/wajngarten-se-defende-na-cpi-da-covid-com-informacoes-falsas-sobre-vacina-e-distanciamento/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07",A cloroquina é um antiviral...,FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07","Em abril, eu estava em Manaus. No final de março, começo de abril, foi feito o famigerado estudo, em Manaus, com cloroquina em altas doses na fase aguda. Foram 20 mortos, 22 mortos. Foi um escândalo.",FALSO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Pazuello mente à CPI ao dizer que Bolsonaro não interferiu no Ministério da Saúde,"19 de maio de 2021, 12h07","
",IMPRECISO,https://www.aosfatos.org/noticias/pazuello-mente-cpi-ao-dizer-que-bolsonaro-nao-interferiu-no-ministerio-da-saude/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37","Que essas medicações [hidroxicloroquina e cloroquina] têm ação antiviral? Sim, inclusive nós temos publicações científicas atestando isso desde 2005.",IMPRECISO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
Mayra Pinheiro usa informações falsas para defender cloroquina na CPI,"25 de maio de 2021, 13h37",A gente [Ministério da Saúde] mantém um repositório de informações sobre as evidências que surgem todos os dias no mundo [sobre a Covid-19].,IMPRECISO,https://www.aosfatos.org/noticias/mayra-pinheiro-usa-informacoes-falsas-para-defender-cloroquina-na-cpi/
"Em vídeo que motivou sua prisão, Daniel Silveira ataca STF com informações falsas","17 de fevereiro de 2021, 18h30","[Fachin] Atacava militares junto com a Dilma [Rousseff], aquela ladra, vagabunda.",FALSO,https://www.aosfatos.org/noticias/em-video-que-motivou-sua-prisao-daniel-silveira-ataca-stf-com-informacoes-falsas/
"Em vídeo que motivou sua prisão, Daniel Silveira ataca STF com informações falsas","17 de fevereiro de 2021, 18h30","Toda hora [o ministro do STF Gilmar Mendes], vende um habeas corpus, vende sentenças, compra o cliente.",FALSO,https://www.aosfatos.org/noticias/em-video-que-motivou-sua-prisao-daniel-silveira-ataca-stf-com-informacoes-falsas/
"Em vídeo que motivou sua prisão, Daniel Silveira ataca STF com informações falsas","17 de fevereiro de 2021, 18h30","Aquilo ali [invasão do Capitólio] foi parte da população revoltada que, na minha opinião, foram infiltrados do Black Lives Matter, dos antifas, black blocs.",FALSO,https://www.aosfatos.org/noticias/em-video-que-motivou-sua-prisao-daniel-silveira-ataca-stf-com-informacoes-falsas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
"As declarações dos candidatos à Prefeitura do Rio, checadas","14 de novembro de 2020, 15h33","
",FALSO,https://www.aosfatos.org/noticias/declaracoes-candidatos-prefeitura-rio-checadas/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
Todas as declarações checadas de Paes e Crivella,"28 de novembro de 2020, 14h31","
",FALSO,https://www.aosfatos.org/noticias/veja-todas-falas-checadas-de-paes-e-crivella/
